user_id,R,F,M,RFM_total,segment
132397628天津市,999.0,0.0,3,9,流失风险用户
132397628宁夏回族自治区,999.0,0.0,2,8,流失风险用户
132397628安徽省,999.0,0.0,3,9,流失风险用户
132397628山东省,999.0,0.0,1,7,流失风险用户
132397628山西省,11.0,1.0,5,14,高价值用户
132397628广东省,999.0,0.0,4,9,流失风险用户
132397628广西壮族自治区,9.0,1.0,8,15,高价值用户
132397628新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
132397628江苏省,999.0,0.0,2,8,流失风险用户
132397628江西省,999.0,0.0,5,10,潜力用户
132397628河北省,999.0,0.0,4,9,流失风险用户
132397628河南省,18.0,1.0,9,15,高价值用户
132397628浙江省,17.0,1.0,7,14,高价值用户
132397628海南省,999.0,0.0,2,8,流失风险用户
132397628湖北省,999.0,0.0,6,10,潜力用户
132397628湖南省,999.0,0.0,5,10,潜力用户
132397628澳门特别行政区,999.0,0.0,2,8,流失风险用户
132397628甘肃省,6.0,1.0,5,14,高价值用户
132397628福建省,999.0,0.0,1,7,流失风险用户
132397628西藏自治区,999.0,0.0,1,7,流失风险用户
132397628贵州省,6.0,1.0,9,15,高价值用户
132397628辽宁省,3.0,1.0,9,15,高价值用户
132397628重庆市,999.0,0.0,2,8,流失风险用户
132397628陕西省,9.0,1.0,6,14,高价值用户
132397628青海省,999.0,0.0,6,10,潜力用户
132397628黑龙江省,999.0,0.0,2,8,流失风险用户
133088851云南省,999.0,0.0,1,7,流失风险用户
133088851北京市,999.0,0.0,1,7,流失风险用户
133088851台湾省,999.0,0.0,1,7,流失风险用户
133088851天津市,999.0,0.0,3,9,流失风险用户
133088851宁夏回族自治区,999.0,0.0,1,7,流失风险用户
133088851安徽省,999.0,0.0,1,7,流失风险用户
133088851山东省,999.0,0.0,1,7,流失风险用户
133088851山西省,999.0,0.0,1,7,流失风险用户
133088851广西壮族自治区,999.0,0.0,4,9,流失风险用户
133088851新疆维吾尔自治区,999.0,0.0,3,9,流失风险用户
133088851江西省,999.0,0.0,1,7,流失风险用户
133088851河北省,999.0,0.0,1,7,流失风险用户
133088851浙江省,999.0,0.0,1,7,流失风险用户
133088851湖北省,999.0,0.0,1,7,流失风险用户
133088851澳门特别行政区,999.0,0.0,1,7,流失风险用户
133088851福建省,999.0,0.0,2,8,流失风险用户
133088851西藏自治区,999.0,0.0,1,7,流失风险用户
133088851辽宁省,999.0,0.0,2,8,流失风险用户
133088851重庆市,999.0,0.0,2,8,流失风险用户
133088851陕西省,999.0,0.0,2,8,流失风险用户
133088851香港特别行政区,999.0,0.0,2,8,流失风险用户
133088851黑龙江省,999.0,0.0,2,8,流失风险用户
133113110上海市,999.0,0.0,1,7,流失风险用户
133113110云南省,999.0,0.0,8,11,潜力用户
133113110内蒙古自治区,999.0,0.0,3,9,流失风险用户
133113110北京市,999.0,0.0,1,7,流失风险用户
133113110台湾省,999.0,0.0,1,7,流失风险用户
133113110四川省,999.0,0.0,2,8,流失风险用户
133113110天津市,999.0,0.0,2,8,流失风险用户
133113110宁夏回族自治区,999.0,0.0,2,8,流失风险用户
133113110安徽省,999.0,0.0,1,7,流失风险用户
133113110山东省,999.0,0.0,2,8,流失风险用户
133113110山西省,999.0,0.0,1,7,流失风险用户
133113110广东省,999.0,0.0,1,7,流失风险用户
133113110广西壮族自治区,999.0,0.0,1,7,流失风险用户
133113110新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
133113110江苏省,999.0,0.0,3,9,流失风险用户
133113110江西省,999.0,0.0,1,7,流失风险用户
133113110河北省,999.0,0.0,1,7,流失风险用户
133113110河南省,999.0,0.0,3,9,流失风险用户
133113110海南省,999.0,0.0,2,8,流失风险用户
133113110澳门特别行政区,999.0,0.0,4,9,流失风险用户
133113110甘肃省,999.0,0.0,1,7,流失风险用户
133113110福建省,999.0,0.0,2,8,流失风险用户
133113110西藏自治区,999.0,0.0,1,7,流失风险用户
133113110辽宁省,999.0,0.0,4,9,流失风险用户
133113110陕西省,999.0,0.0,1,7,流失风险用户
133113110青海省,999.0,0.0,1,7,流失风险用户
133113110黑龙江省,999.0,0.0,4,9,流失风险用户
133789905上海市,999.0,0.0,2,8,流失风险用户
133789905云南省,999.0,0.0,2,8,流失风险用户
133789905北京市,999.0,0.0,2,8,流失风险用户
133789905台湾省,999.0,0.0,1,7,流失风险用户
133789905吉林省,999.0,0.0,3,9,流失风险用户
133789905宁夏回族自治区,999.0,0.0,1,7,流失风险用户
133789905安徽省,999.0,0.0,1,7,流失风险用户
133789905山东省,999.0,0.0,2,8,流失风险用户
133789905山西省,999.0,0.0,1,7,流失风险用户
133789905广东省,999.0,0.0,4,9,流失风险用户
133789905新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
133789905江西省,999.0,0.0,2,8,流失风险用户
133789905河南省,999.0,0.0,1,7,流失风险用户
133789905浙江省,999.0,0.0,2,8,流失风险用户
133789905海南省,999.0,0.0,1,7,流失风险用户
133789905澳门特别行政区,999.0,0.0,3,9,流失风险用户
133789905甘肃省,999.0,0.0,1,7,流失风险用户
133789905福建省,999.0,0.0,2,8,流失风险用户
133789905西藏自治区,999.0,0.0,2,8,流失风险用户
133789905贵州省,999.0,0.0,2,8,流失风险用户
133789905辽宁省,999.0,0.0,1,7,流失风险用户
133789905陕西省,999.0,0.0,2,8,流失风险用户
133789905青海省,999.0,0.0,1,7,流失风险用户
133789905香港特别行政区,999.0,0.0,1,7,流失风险用户
133789905黑龙江省,999.0,0.0,3,9,流失风险用户
133933227上海市,999.0,0.0,11,11,潜力用户
133933227云南省,999.0,0.0,3,9,流失风险用户
133933227内蒙古自治区,999.0,0.0,4,9,流失风险用户
133933227北京市,999.0,0.0,8,11,潜力用户
133933227台湾省,999.0,0.0,12,11,潜力用户
133933227吉林省,5.0,1.0,13,15,高价值用户
133933227四川省,999.0,0.0,8,11,潜力用户
133933227天津市,999.0,0.0,9,11,潜力用户
133933227宁夏回族自治区,999.0,0.0,2,8,流失风险用户
133933227安徽省,999.0,0.0,6,10,潜力用户
133933227山东省,999.0,0.0,10,11,潜力用户
133933227山西省,999.0,0.0,6,10,潜力用户
133933227广东省,999.0,0.0,3,9,流失风险用户
133933227广西壮族自治区,999.0,0.0,7,10,潜力用户
133933227新疆维吾尔自治区,999.0,0.0,4,9,流失风险用户
133933227江苏省,999.0,0.0,9,11,潜力用户
133933227江西省,999.0,0.0,6,10,潜力用户
133933227河北省,999.0,0.0,10,11,潜力用户
133933227河南省,999.0,0.0,6,10,潜力用户
133933227浙江省,999.0,0.0,9,11,潜力用户
133933227海南省,999.0,0.0,4,9,流失风险用户
133933227湖北省,999.0,0.0,7,10,潜力用户
133933227湖南省,999.0,0.0,4,9,流失风险用户
133933227澳门特别行政区,6.0,1.0,12,15,高价值用户
133933227甘肃省,999.0,0.0,4,9,流失风险用户
133933227福建省,6.0,1.0,11,15,高价值用户
133933227西藏自治区,999.0,0.0,2,8,流失风险用户
133933227贵州省,999.0,0.0,10,11,潜力用户
133933227辽宁省,999.0,0.0,4,9,流失风险用户
133933227重庆市,999.0,0.0,5,10,潜力用户
133933227陕西省,999.0,0.0,5,10,潜力用户
133933227青海省,999.0,0.0,4,9,流失风险用户
133933227香港特别行政区,999.0,0.0,8,11,潜力用户
133933227黑龙江省,999.0,0.0,8,11,潜力用户
13403684上海市,999.0,0.0,4,9,流失风险用户
13403684云南省,999.0,0.0,1,7,流失风险用户
13403684内蒙古自治区,999.0,0.0,3,9,流失风险用户
13403684北京市,999.0,0.0,2,8,流失风险用户
13403684台湾省,999.0,0.0,3,9,流失风险用户
13403684吉林省,999.0,0.0,4,9,流失风险用户
13403684四川省,3.0,1.0,10,15,高价值用户
13403684天津市,999.0,0.0,4,9,流失风险用户
13403684宁夏回族自治区,999.0,0.0,1,7,流失风险用户
13403684安徽省,999.0,0.0,3,9,流失风险用户
13403684山东省,999.0,0.0,2,8,流失风险用户
13403684山西省,999.0,0.0,6,10,潜力用户
13403684广东省,999.0,0.0,5,10,潜力用户
13403684广西壮族自治区,999.0,0.0,2,8,流失风险用户
13403684新疆维吾尔自治区,999.0,0.0,3,9,流失风险用户
13403684江苏省,999.0,0.0,2,8,流失风险用户
13403684江西省,999.0,0.0,3,9,流失风险用户
13403684河北省,999.0,0.0,5,10,潜力用户
13403684河南省,999.0,0.0,7,10,潜力用户
13403684浙江省,999.0,0.0,2,8,流失风险用户
13403684海南省,999.0,0.0,2,8,流失风险用户
13403684湖北省,999.0,0.0,2,8,流失风险用户
13403684湖南省,999.0,0.0,5,10,潜力用户
13403684澳门特别行政区,999.0,0.0,3,9,流失风险用户
13403684甘肃省,999.0,0.0,3,9,流失风险用户
13403684福建省,999.0,0.0,4,9,流失风险用户
13403684西藏自治区,999.0,0.0,6,10,潜力用户
13403684贵州省,999.0,0.0,3,9,流失风险用户
13403684辽宁省,999.0,0.0,3,9,流失风险用户
13403684重庆市,999.0,0.0,5,10,潜力用户
13403684陕西省,999.0,0.0,3,9,流失风险用户
13403684青海省,999.0,0.0,5,10,潜力用户
13403684香港特别行政区,999.0,0.0,9,11,潜力用户
13403684黑龙江省,999.0,0.0,3,9,流失风险用户
134060411上海市,999.0,0.0,1,7,流失风险用户
134060411云南省,999.0,0.0,1,7,流失风险用户
134060411内蒙古自治区,999.0,0.0,1,7,流失风险用户
134060411北京市,999.0,0.0,2,8,流失风险用户
134060411安徽省,999.0,0.0,1,7,流失风险用户
134060411广东省,999.0,0.0,3,9,流失风险用户
134060411新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
134060411江苏省,999.0,0.0,1,7,流失风险用户
134060411河北省,999.0,0.0,2,8,流失风险用户
134060411河南省,999.0,0.0,1,7,流失风险用户
134060411浙江省,999.0,0.0,3,9,流失风险用户
134060411海南省,999.0,0.0,1,7,流失风险用户
134060411湖南省,999.0,0.0,2,8,流失风险用户
134060411澳门特别行政区,999.0,0.0,1,7,流失风险用户
134060411福建省,999.0,0.0,1,7,流失风险用户
134060411西藏自治区,999.0,0.0,1,7,流失风险用户
134060411贵州省,999.0,0.0,5,10,潜力用户
134060411青海省,999.0,0.0,2,8,流失风险用户
134097431上海市,999.0,0.0,3,9,流失风险用户
134097431云南省,6.0,1.0,6,14,高价值用户
134097431内蒙古自治区,999.0,0.0,3,9,流失风险用户
134097431北京市,999.0,0.0,4,9,流失风险用户
134097431台湾省,999.0,0.0,3,9,流失风险用户
134097431吉林省,999.0,0.0,3,9,流失风险用户
134097431四川省,999.0,0.0,4,9,流失风险用户
134097431天津市,999.0,0.0,4,9,流失风险用户
134097431宁夏回族自治区,999.0,0.0,3,9,流失风险用户
134097431安徽省,999.0,0.0,3,9,流失风险用户
134097431山东省,6.0,1.0,12,15,高价值用户
134097431广东省,999.0,0.0,3,9,流失风险用户
134097431广西壮族自治区,999.0,0.0,3,9,流失风险用户
134097431新疆维吾尔自治区,999.0,0.0,3,9,流失风险用户
134097431江苏省,1.0,1.0,7,14,高价值用户
134097431江西省,999.0,0.0,8,11,潜力用户
134097431河南省,999.0,0.0,4,9,流失风险用户
134097431浙江省,999.0,0.0,4,9,流失风险用户
134097431海南省,999.0,0.0,1,7,流失风险用户
134097431湖北省,999.0,0.0,3,9,流失风险用户
134097431湖南省,999.0,0.0,3,9,流失风险用户
134097431甘肃省,999.0,0.0,4,9,流失风险用户
134097431福建省,999.0,0.0,3,9,流失风险用户
134097431西藏自治区,999.0,0.0,3,9,流失风险用户
134097431贵州省,999.0,0.0,2,8,流失风险用户
134097431辽宁省,999.0,0.0,3,9,流失风险用户
134097431重庆市,999.0,0.0,1,7,流失风险用户
134097431陕西省,12.0,1.0,6,14,高价值用户
134097431青海省,999.0,0.0,2,8,流失风险用户
134097431香港特别行政区,999.0,0.0,1,7,流失风险用户
134097431黑龙江省,999.0,0.0,3,9,流失风险用户
134352095上海市,999.0,0.0,1,7,流失风险用户
134352095云南省,999.0,0.0,2,8,流失风险用户
134352095内蒙古自治区,999.0,0.0,1,7,流失风险用户
134352095北京市,999.0,0.0,5,10,潜力用户
134352095台湾省,999.0,0.0,1,7,流失风险用户
134352095吉林省,999.0,0.0,1,7,流失风险用户
134352095宁夏回族自治区,999.0,0.0,1,7,流失风险用户
134352095安徽省,999.0,0.0,1,7,流失风险用户
134352095山东省,999.0,0.0,2,8,流失风险用户
134352095山西省,999.0,0.0,3,9,流失风险用户
134352095广东省,999.0,0.0,2,8,流失风险用户
134352095广西壮族自治区,999.0,0.0,4,9,流失风险用户
134352095江苏省,999.0,0.0,2,8,流失风险用户
134352095河北省,999.0,0.0,1,7,流失风险用户
134352095河南省,999.0,0.0,3,9,流失风险用户
134352095浙江省,999.0,0.0,3,9,流失风险用户
134352095海南省,999.0,0.0,1,7,流失风险用户
134352095湖南省,999.0,0.0,2,8,流失风险用户
134352095澳门特别行政区,999.0,0.0,1,7,流失风险用户
134352095甘肃省,999.0,0.0,3,9,流失风险用户
134352095福建省,999.0,0.0,5,10,潜力用户
134352095西藏自治区,999.0,0.0,3,9,流失风险用户
134352095贵州省,999.0,0.0,2,8,流失风险用户
134352095辽宁省,999.0,0.0,2,8,流失风险用户
134352095重庆市,999.0,0.0,1,7,流失风险用户
134352095青海省,2.0,1.0,6,14,高价值用户
134352095香港特别行政区,999.0,0.0,1,7,流失风险用户
13444072上海市,18.0,1.0,7,14,高价值用户
13444072云南省,999.0,0.0,1,7,流失风险用户
13444072北京市,999.0,0.0,1,7,流失风险用户
13444072台湾省,999.0,0.0,1,7,流失风险用户
13444072吉林省,999.0,0.0,1,7,流失风险用户
13444072四川省,999.0,0.0,4,9,流失风险用户
13444072宁夏回族自治区,999.0,0.0,1,7,流失风险用户
13444072广东省,999.0,0.0,3,9,流失风险用户
13444072广西壮族自治区,999.0,0.0,1,7,流失风险用户
13444072新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
13444072江苏省,999.0,0.0,1,7,流失风险用户
13444072江西省,999.0,0.0,1,7,流失风险用户
13444072河北省,999.0,0.0,3,9,流失风险用户
13444072河南省,999.0,0.0,1,7,流失风险用户
13444072浙江省,999.0,0.0,1,7,流失风险用户
13444072海南省,999.0,0.0,1,7,流失风险用户
13444072湖北省,999.0,0.0,1,7,流失风险用户
13444072澳门特别行政区,999.0,0.0,1,7,流失风险用户
13444072甘肃省,999.0,0.0,1,7,流失风险用户
13444072福建省,999.0,0.0,1,7,流失风险用户
13444072西藏自治区,999.0,0.0,2,8,流失风险用户
13444072辽宁省,18.0,1.0,6,14,高价值用户
13444072陕西省,999.0,0.0,1,7,流失风险用户
13444072香港特别行政区,999.0,0.0,2,8,流失风险用户
13444072黑龙江省,999.0,0.0,1,7,流失风险用户
134979241上海市,999.0,0.0,1,7,流失风险用户
134979241云南省,999.0,0.0,2,8,流失风险用户
134979241北京市,999.0,0.0,1,7,流失风险用户
134979241吉林省,999.0,0.0,1,7,流失风险用户
134979241天津市,999.0,0.0,1,7,流失风险用户
134979241安徽省,999.0,0.0,2,8,流失风险用户
134979241山东省,999.0,0.0,1,7,流失风险用户
134979241山西省,999.0,0.0,1,7,流失风险用户
134979241新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
134979241浙江省,999.0,0.0,3,9,流失风险用户
134979241湖北省,999.0,0.0,2,8,流失风险用户
134979241福建省,999.0,0.0,2,8,流失风险用户
134979241西藏自治区,999.0,0.0,1,7,流失风险用户
134979241辽宁省,999.0,0.0,1,7,流失风险用户
134979241重庆市,999.0,0.0,2,8,流失风险用户
134979241陕西省,999.0,0.0,2,8,流失风险用户
135068151上海市,999.0,0.0,1,7,流失风险用户
135068151云南省,999.0,0.0,2,8,流失风险用户
135068151内蒙古自治区,999.0,0.0,3,9,流失风险用户
135068151北京市,999.0,0.0,2,8,流失风险用户
135068151台湾省,999.0,0.0,5,10,潜力用户
135068151吉林省,999.0,0.0,2,8,流失风险用户
135068151四川省,999.0,0.0,1,7,流失风险用户
135068151天津市,999.0,0.0,3,9,流失风险用户
135068151宁夏回族自治区,999.0,0.0,4,9,流失风险用户
135068151安徽省,999.0,0.0,2,8,流失风险用户
135068151山东省,999.0,0.0,3,9,流失风险用户
135068151山西省,999.0,0.0,7,10,潜力用户
135068151广西壮族自治区,999.0,0.0,1,7,流失风险用户
135068151新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
135068151江苏省,999.0,0.0,3,9,流失风险用户
135068151江西省,999.0,0.0,1,7,流失风险用户
135068151河北省,999.0,0.0,1,7,流失风险用户
135068151河南省,999.0,0.0,1,7,流失风险用户
135068151浙江省,999.0,0.0,5,10,潜力用户
135068151海南省,999.0,0.0,2,8,流失风险用户
135068151湖北省,999.0,0.0,4,9,流失风险用户
135068151澳门特别行政区,999.0,0.0,6,10,潜力用户
135068151甘肃省,999.0,0.0,2,8,流失风险用户
135068151西藏自治区,999.0,0.0,1,7,流失风险用户
135068151贵州省,999.0,0.0,1,7,流失风险用户
135068151重庆市,999.0,0.0,6,10,潜力用户
135068151陕西省,999.0,0.0,1,7,流失风险用户
135068151青海省,999.0,0.0,3,9,流失风险用户
135068151香港特别行政区,999.0,0.0,2,8,流失风险用户
135068151黑龙江省,999.0,0.0,3,9,流失风险用户
135099670上海市,999.0,0.0,3,9,流失风险用户
135099670云南省,999.0,0.0,3,9,流失风险用户
135099670内蒙古自治区,999.0,0.0,3,9,流失风险用户
135099670北京市,999.0,0.0,1,7,流失风险用户
135099670宁夏回族自治区,999.0,0.0,1,7,流失风险用户
135099670山东省,999.0,0.0,1,7,流失风险用户
135099670山西省,999.0,0.0,1,7,流失风险用户
135099670广东省,27.0,1.0,6,14,高价值用户
135099670广西壮族自治区,999.0,0.0,1,7,流失风险用户
135099670新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
135099670河北省,999.0,0.0,2,8,流失风险用户
135099670河南省,999.0,0.0,1,7,流失风险用户
135099670浙江省,999.0,0.0,2,8,流失风险用户
135099670湖北省,999.0,0.0,1,7,流失风险用户
135099670甘肃省,999.0,0.0,2,8,流失风险用户
135099670福建省,999.0,0.0,1,7,流失风险用户
135099670西藏自治区,999.0,0.0,2,8,流失风险用户
135099670辽宁省,999.0,0.0,1,7,流失风险用户
135099670青海省,999.0,0.0,1,7,流失风险用户
135099670黑龙江省,999.0,0.0,1,7,流失风险用户
135157689上海市,999.0,0.0,11,11,潜力用户
135157689云南省,999.0,0.0,12,11,潜力用户
135157689内蒙古自治区,999.0,0.0,14,11,潜力用户
135157689北京市,999.0,0.0,11,11,潜力用户
135157689台湾省,999.0,0.0,14,11,潜力用户
135157689吉林省,999.0,0.0,10,11,潜力用户
135157689四川省,999.0,0.0,9,11,潜力用户
135157689天津市,999.0,0.0,3,9,流失风险用户
135157689宁夏回族自治区,999.0,0.0,14,11,潜力用户
135157689安徽省,999.0,0.0,17,11,潜力用户
135157689山东省,999.0,0.0,13,11,潜力用户
135157689山西省,999.0,0.0,9,11,潜力用户
135157689广东省,999.0,0.0,5,10,潜力用户
135157689广西壮族自治区,999.0,0.0,8,11,潜力用户
135157689新疆维吾尔自治区,999.0,0.0,13,11,潜力用户
135157689江苏省,999.0,0.0,14,11,潜力用户
135157689江西省,999.0,0.0,7,10,潜力用户
135157689河北省,999.0,0.0,9,11,潜力用户
135157689河南省,999.0,0.0,10,11,潜力用户
135157689浙江省,999.0,0.0,10,11,潜力用户
135157689海南省,999.0,0.0,17,11,潜力用户
135157689湖北省,999.0,0.0,9,11,潜力用户
135157689湖南省,999.0,0.0,8,11,潜力用户
135157689澳门特别行政区,999.0,0.0,7,10,潜力用户
135157689甘肃省,999.0,0.0,12,11,潜力用户
135157689福建省,999.0,0.0,8,11,潜力用户
135157689西藏自治区,999.0,0.0,9,11,潜力用户
135157689贵州省,999.0,0.0,13,11,潜力用户
135157689辽宁省,22.0,1.0,14,15,高价值用户
135157689重庆市,999.0,0.0,12,11,潜力用户
135157689陕西省,999.0,0.0,6,10,潜力用户
135157689青海省,999.0,0.0,14,11,潜力用户
135157689香港特别行政区,8.0,1.0,20,15,高价值用户
135157689黑龙江省,999.0,0.0,11,11,潜力用户
135571612云南省,12.0,1.0,5,14,高价值用户
135571612内蒙古自治区,999.0,0.0,1,7,流失风险用户
135571612天津市,999.0,0.0,1,7,流失风险用户
135571612宁夏回族自治区,999.0,0.0,1,7,流失风险用户
135571612安徽省,999.0,0.0,1,7,流失风险用户
135571612山西省,999.0,0.0,1,7,流失风险用户
135571612新疆维吾尔自治区,999.0,0.0,1,7,流失风险用户
135571612甘肃省,999.0,0.0,1,7,流失风险用户
135571612辽宁省,999.0,0.0,1,7,流失风险用户
135571612陕西省,999.0,0.0,1,7,流失风险用户
135571612香港特别行政区,999.0,0.0,1,7,流失风险用户
135571612黑龙江省,999.0,0.0,1,7,流失风险用户
135731834上海市,999.0,0.0,6,10,潜力用户
135731834云南省,999.0,0.0,2,8,流失风险用户
135731834内蒙古自治区,999.0,0.0,4,9,流失风险用户
135731834台湾省,999.0,0.0,2,8,流失风险用户
135731834四川省,999.0,0.0,5,10,潜力用户
135731834天津市,999.0,0.0,5,10,潜力用户
135731834宁夏回族自治区,999.0,0.0,4,9,流失风险用户
135731834安徽省,999.0,0.0,3,9,流失风险用户
135731834山东省,999.0,0.0,1,7,流失风险用户
135731834山西省,999.0,0.0,4,9,流失风险用户
135731834广西壮族自治区,999.0,0.0,3,9,流失风险用户
135731834新疆维吾尔自治区,999.0,0.0,2,8,流失风险用户
135731834江苏省,999.0,0.0,2,8,流失风险用户
135731834江西省,999.0,0.0,3,9,流失风险用户
135731834河北省,999.0,0.0,2,8,流失风险用户
135731834河南省,999.0,0.0,6,10,潜力用户
135731834浙江省,999.0,0.0,2,8,流失风险用户
135731834海南省,999.0,0.0,3,9,流失风险用户
135731834澳门特别行政区,999.0,0.0,1,7,流失风险用户
135731834甘肃省,999.0,0.0,4,9,流失风险用户
135731834福建省,999.0,0.0,2,8,流失风险用户
135731834西藏自治区,999.0,0.0,2,8,流失风险用户
135731834辽宁省,999.0,0.0,2,8,流失风险用户
135731834重庆市,999.0,0.0,3,9,流失风险用户
135731834陕西省,999.0,0.0,7,10,潜力用户
135731834青海省,999.0,0.0,2,8,流失风险用户
135731834香港特别行政区,999.0,0.0,5,10,潜力用户
135731834黑龙江省,999.0,0.0,2,8,流失风险用户
136227449云南省,999.0,0.0,6,10,潜力用户
136227449内蒙古自治区,999.0,0.0,1,7,流失风险用户
136227449北京市,999.0,0.0,3,9,流失风险用户
136227449台湾省,999.0,0.0,3,9,流失风险用户
136227449吉林省,999.0,0.0,1,6,流失风险用户
136227449四川省,999.0,0.0,2,7,流失风险用户
136227449天津市,999.0,0.0,2,7,流失风险用户
136227449宁夏回族自治区,999.0,0.0,3,8,流失风险用户
136227449安徽省,999.0,0.0,4,8,流失风险用户
136227449山东省,999.0,0.0,2,7,流失风险用户
136227449山西省,999.0,0.0,3,8,流失风险用户
136227449广东省,999.0,0.0,7,9,流失风险用户
136227449广西壮族自治区,999.0,0.0,6,9,流失风险用户
136227449新疆维吾尔自治区,999.0,0.0,5,9,流失风险用户
136227449江苏省,999.0,0.0,2,7,流失风险用户
136227449江西省,999.0,0.0,1,6,流失风险用户
136227449河北省,999.0,0.0,2,7,流失风险用户
136227449河南省,999.0,0.0,4,8,流失风险用户
136227449海南省,999.0,0.0,9,10,潜力用户
136227449湖北省,5.0,1.0,8,15,高价值用户
136227449湖南省,999.0,0.0,6,9,流失风险用户
136227449澳门特别行政区,999.0,0.0,5,9,流失风险用户
136227449甘肃省,999.0,0.0,7,9,流失风险用户
136227449福建省,999.0,0.0,4,8,流失风险用户
136227449西藏自治区,999.0,0.0,2,7,流失风险用户
136227449贵州省,999.0,0.0,3,8,流失风险用户
136227449辽宁省,999.0,0.0,4,8,流失风险用户
136227449青海省,999.0,0.0,3,8,流失风险用户
136227449黑龙江省,999.0,0.0,4,8,流失风险用户
136769457上海市,999.0,0.0,19,10,潜力用户
136769457云南省,999.0,0.0,17,10,潜力用户
136769457内蒙古自治区,999.0,0.0,20,10,潜力用户
136769457北京市,999.0,0.0,27,10,潜力用户
136769457台湾省,999.0,0.0,20,10,潜力用户
136769457吉林省,3.0,1.0,27,15,高价值用户
136769457四川省,999.0,0.0,12,10,潜力用户
136769457天津市,999.0,0.0,15,10,潜力用户
136769457宁夏回族自治区,999.0,0.0,13,10,潜力用户
136769457安徽省,999.0,0.0,26,10,潜力用户
136769457山东省,999.0,0.0,23,10,潜力用户
136769457山西省,999.0,0.0,22,10,潜力用户
136769457广东省,999.0,0.0,20,10,潜力用户
136769457广西壮族自治区,999.0,0.0,21,10,潜力用户
136769457新疆维吾尔自治区,999.0,0.0,17,10,潜力用户
136769457江苏省,999.0,0.0,16,10,潜力用户
136769457江西省,999.0,0.0,22,10,潜力用户
136769457河北省,999.0,0.0,8,10,潜力用户
136769457河南省,999.0,0.0,17,10,潜力用户
136769457浙江省,999.0,0.0,19,10,潜力用户
136769457海南省,999.0,0.0,25,10,潜力用户
136769457湖北省,999.0,0.0,15,10,潜力用户
136769457湖南省,999.0,0.0,21,10,潜力用户
136769457澳门特别行政区,999.0,0.0,14,10,潜力用户
136769457甘肃省,999.0,0.0,19,10,潜力用户
136769457福建省,999.0,0.0,20,10,潜力用户
136769457西藏自治区,999.0,0.0,15,10,潜力用户
136769457贵州省,999.0,0.0,14,10,潜力用户
136769457辽宁省,999.0,0.0,14,10,潜力用户
136769457重庆市,999.0,0.0,19,10,潜力用户
136769457陕西省,999.0,0.0,19,10,潜力用户
136769457青海省,999.0,0.0,18,10,潜力用户
136769457香港特别行政区,999.0,0.0,23,10,潜力用户
136769457黑龙江省,999.0,0.0,25,10,潜力用户
136870062上海市,999.0,0.0,2,7,流失风险用户
136870062云南省,999.0,0.0,2,7,流失风险用户
136870062内蒙古自治区,999.0,0.0,2,7,流失风险用户
136870062北京市,999.0,0.0,1,6,流失风险用户
136870062台湾省,999.0,0.0,5,9,流失风险用户
136870062吉林省,999.0,0.0,1,6,流失风险用户
136870062四川省,999.0,0.0,1,6,流失风险用户
136870062天津市,999.0,0.0,1,6,流失风险用户
136870062安徽省,999.0,0.0,2,7,流失风险用户
136870062山东省,999.0,0.0,2,7,流失风险用户
136870062山西省,999.0,0.0,1,6,流失风险用户
136870062广东省,999.0,0.0,2,7,流失风险用户
136870062广西壮族自治区,999.0,0.0,1,6,流失风险用户
136870062新疆维吾尔自治区,999.0,0.0,3,8,流失风险用户
136870062江西省,999.0,0.0,1,6,流失风险用户
136870062河北省,999.0,0.0,2,7,流失风险用户
136870062河南省,999.0,0.0,1,6,流失风险用户
136870062浙江省,999.0,0.0,2,7,流失风险用户
136870062湖北省,999.0,0.0,2,7,流失风险用户
136870062甘肃省,999.0,0.0,2,7,流失风险用户
136870062西藏自治区,999.0,0.0,2,7,流失风险用户
136870062辽宁省,999.0,0.0,1,6,流失风险用户
136870062重庆市,999.0,0.0,3,8,流失风险用户
136870062陕西省,999.0,0.0,2,7,流失风险用户
136870062青海省,999.0,0.0,2,7,流失风险用户
136870062香港特别行政区,999.0,0.0,1,6,流失风险用户
136870062黑龙江省,999.0,0.0,3,8,流失风险用户
137359772云南省,999.0,0.0,3,8,流失风险用户
137359772台湾省,999.0,0.0,1,6,流失风险用户
137359772宁夏回族自治区,999.0,0.0,1,6,流失风险用户
137359772山西省,999.0,0.0,1,6,流失风险用户
137359772广东省,999.0,0.0,1,6,流失风险用户
137359772广西壮族自治区,999.0,0.0,3,8,流失风险用户
137359772新疆维吾尔自治区,999.0,0.0,1,6,流失风险用户
137359772江西省,999.0,0.0,1,6,流失风险用户
137359772河北省,999.0,0.0,1,6,流失风险用户
137359772海南省,999.0,0.0,1,6,流失风险用户
137359772湖南省,999.0,0.0,1,6,流失风险用户
137359772澳门特别行政区,999.0,0.0,2,7,流失风险用户
